timestamp,scope,name,cpu_util,power
2025-05-28T13:49:43.579627,node,master,0.072069,2.612492
2025-05-28T13:49:43.579627,node,worker-1,0.043356,2.482295
2025-05-28T13:49:43.579627,node,worker-2,0.084875,2.670557
2025-05-28T13:49:43.579627,node,worker-3,0.021875,2.38489
2025-05-28T13:49:49.669890,node,master,0.072069,2.612492
2025-05-28T13:49:49.669890,node,worker-1,0.043356,2.482295
2025-05-28T13:49:49.669890,node,worker-2,0.115028,2.807282
2025-05-28T13:49:49.669890,node,worker-3,0.023028,2.390117
2025-05-28T13:49:52.839458,node,master,0.072069,2.612492
2025-05-28T13:49:52.839458,node,worker-1,0.043356,2.482295
2025-05-28T13:49:52.839458,node,worker-2,0.115028,2.807282
2025-05-28T13:49:52.839458,node,worker-3,0.023028,2.390117
2025-05-28T13:49:58.118836,node,master,0.073764,2.620175
2025-05-28T13:49:58.118836,node,worker-1,0.045088,2.490147
2025-05-28T13:49:58.118836,node,worker-2,0.115028,2.807282
2025-05-28T13:49:58.118836,node,worker-3,0.023028,2.390117
2025-05-28T13:50:03.720673,node,master,0.073764,2.620175
2025-05-28T13:50:03.720673,node,worker-1,0.045088,2.490147
2025-05-28T13:50:03.720673,node,worker-2,0.131875,2.883674
2025-05-28T13:50:03.720673,node,worker-3,0.024361,2.396163
2025-05-28T13:50:07.938875,node,master,0.073764,2.620175
2025-05-28T13:50:07.938875,node,worker-1,0.045088,2.490147
2025-05-28T13:50:07.938875,node,worker-2,0.131875,2.883674
2025-05-28T13:50:07.938875,node,worker-3,0.024361,2.396163
2025-05-28T13:50:12.884262,node,master,0.067554,2.592016
2025-05-28T13:50:12.884262,node,worker-1,0.043185,2.481519
2025-05-28T13:50:12.884262,node,worker-2,0.131875,2.883674
2025-05-28T13:50:12.884262,node,worker-3,0.024361,2.396163
2025-05-28T13:50:19.525802,node,master,0.067554,2.592016
2025-05-28T13:50:19.525802,node,worker-1,0.043185,2.481519
2025-05-28T13:50:19.525802,node,worker-2,0.097403,2.727363
2025-05-28T13:50:19.525802,node,worker-3,0.021321,2.382377
2025-05-28T13:50:22.954371,node,master,0.067554,2.592016
2025-05-28T13:50:22.954371,node,worker-1,0.043185,2.481519
2025-05-28T13:50:22.954371,node,worker-2,0.097403,2.727363
2025-05-28T13:50:22.954371,node,worker-3,0.021321,2.382377
2025-05-28T13:50:27.923671,node,master,0.057714,2.547397
2025-05-28T13:50:27.923671,node,worker-1,0.037047,2.453687
2025-05-28T13:50:27.923671,node,worker-2,0.097403,2.727363
2025-05-28T13:50:27.923671,node,worker-3,0.021321,2.382377
2025-05-28T13:50:33.545689,node,master,0.057714,2.547397
2025-05-28T13:50:33.545689,node,worker-1,0.037047,2.453687
2025-05-28T13:50:33.545689,node,worker-2,0.084403,2.668416
2025-05-28T13:50:33.545689,node,worker-3,0.020486,2.378592
2025-05-28T13:50:38.490185,node,master,0.057714,2.547397
2025-05-28T13:50:38.490185,node,worker-1,0.037047,2.453687
2025-05-28T13:50:38.490185,node,worker-2,0.084403,2.668416
2025-05-28T13:50:38.490185,node,worker-3,0.020486,2.378592
2025-05-28T13:50:42.853015,node,master,0.056667,2.542649
2025-05-28T13:50:42.853015,node,worker-1,0.036912,2.453073
2025-05-28T13:50:42.853015,node,worker-2,0.084403,2.668416
2025-05-28T13:50:42.853015,node,worker-3,0.020486,2.378592
2025-05-28T13:50:48.557343,node,master,0.056667,2.542649
2025-05-28T13:50:48.557343,node,worker-1,0.036912,2.453073
2025-05-28T13:50:48.557343,node,worker-2,0.083528,2.664448
2025-05-28T13:50:48.557343,node,worker-3,0.018972,2.371728
2025-05-28T13:50:52.903253,node,master,0.056667,2.542649
2025-05-28T13:50:52.903253,node,worker-1,0.036912,2.453073
2025-05-28T13:50:52.903253,node,worker-2,0.083528,2.664448
2025-05-28T13:50:52.903253,node,worker-3,0.018972,2.371728
2025-05-28T13:50:58.342527,node,master,0.055569,2.537674
2025-05-28T13:50:58.342527,node,worker-1,0.036759,2.452381
2025-05-28T13:50:58.342527,node,worker-2,0.083528,2.664448
2025-05-28T13:50:58.342527,node,worker-3,0.018972,2.371728
2025-05-28T13:51:04.566973,node,master,0.055569,2.537674
2025-05-28T13:51:04.566973,node,worker-1,0.036759,2.452381
2025-05-28T13:51:04.566973,node,worker-2,0.078306,2.640769
2025-05-28T13:51:04.566973,node,worker-3,0.019262,2.373043
2025-05-28T13:51:07.833253,node,master,0.055569,2.537674
2025-05-28T13:51:07.833253,node,worker-1,0.036759,2.452381
2025-05-28T13:51:07.833253,node,worker-2,0.078306,2.640769
2025-05-28T13:51:07.833253,node,worker-3,0.019262,2.373043
2025-05-28T13:51:12.908458,node,master,0.055314,2.536514
2025-05-28T13:51:12.908458,node,worker-1,0.037059,2.453741
2025-05-28T13:51:12.908458,node,worker-2,0.078306,2.640769
2025-05-28T13:51:12.908458,node,worker-3,0.019262,2.373043
2025-05-28T13:51:18.557745,node,master,0.055314,2.536514
2025-05-28T13:51:18.557745,node,worker-1,0.037059,2.453741
2025-05-28T13:51:18.557745,node,worker-2,0.077528,2.637242
2025-05-28T13:51:18.557745,node,worker-3,0.019264,2.37305
2025-05-28T13:51:22.873538,node,master,0.055314,2.536514
2025-05-28T13:51:22.873538,node,worker-1,0.037059,2.453741
2025-05-28T13:51:22.873538,node,worker-2,0.077528,2.637242
2025-05-28T13:51:22.873538,node,worker-3,0.019264,2.37305
2025-05-28T13:51:27.863023,node,master,0.055708,2.538304
2025-05-28T13:51:27.863023,node,worker-1,0.036116,2.449464
2025-05-28T13:51:27.863023,node,worker-2,0.077528,2.637242
2025-05-28T13:51:27.863023,node,worker-3,0.019264,2.37305
2025-05-28T13:51:33.712298,node,master,0.055708,2.538304
2025-05-28T13:51:33.712298,node,worker-1,0.036116,2.449464
2025-05-28T13:51:33.712298,node,worker-2,0.065361,2.582073
2025-05-28T13:51:33.712298,node,worker-3,0.019306,2.373239
2025-05-28T13:51:37.865113,node,master,0.055708,2.538304
2025-05-28T13:51:37.865113,node,worker-1,0.036116,2.449464
2025-05-28T13:51:37.865113,node,worker-2,0.065361,2.582073
2025-05-28T13:51:37.865113,node,worker-3,0.019306,2.373239
2025-05-28T13:51:42.959145,node,master,0.054958,2.534903
2025-05-28T13:51:42.959145,node,worker-1,0.035116,2.444929
2025-05-28T13:51:42.959145,node,worker-2,0.065361,2.582073
2025-05-28T13:51:42.959145,node,worker-3,0.019306,2.373239
2025-05-28T13:51:48.556603,node,master,0.054958,2.534903
2025-05-28T13:51:48.556603,node,worker-1,0.035116,2.444929
2025-05-28T13:51:48.556603,node,worker-2,0.051736,2.520292
2025-05-28T13:51:48.556603,node,worker-3,0.018181,2.368138
2025-05-28T13:51:52.858312,node,master,0.054958,2.534903
2025-05-28T13:51:52.858312,node,worker-1,0.035116,2.444929
2025-05-28T13:51:52.858312,node,worker-2,0.051736,2.520292
2025-05-28T13:51:52.858312,node,worker-3,0.018181,2.368138
2025-05-28T13:51:57.976663,node,master,0.057153,2.544854
2025-05-28T13:51:57.976663,node,worker-1,0.033764,2.438799
2025-05-28T13:51:57.976663,node,worker-2,0.051736,2.520292
2025-05-28T13:51:57.976663,node,worker-3,0.018181,2.368138
2025-05-28T13:52:03.697439,node,master,0.057153,2.544854
2025-05-28T13:52:03.697439,node,worker-1,0.033764,2.438799
2025-05-28T13:52:03.697439,node,worker-2,0.039597,2.46525
2025-05-28T13:52:03.697439,node,worker-3,0.019431,2.373806
2025-05-28T13:52:07.866599,node,master,0.057153,2.544854
2025-05-28T13:52:07.866599,node,worker-1,0.033764,2.438799
2025-05-28T13:52:07.866599,node,worker-2,0.039597,2.46525
2025-05-28T13:52:07.866599,node,worker-3,0.019431,2.373806
2025-05-28T13:52:12.922026,node,master,0.056222,2.540634
2025-05-28T13:52:12.922026,node,worker-1,0.033856,2.439218
2025-05-28T13:52:12.922026,node,worker-2,0.039597,2.46525
2025-05-28T13:52:12.922026,node,worker-3,0.019431,2.373806
2025-05-28T13:52:19.823194,node,master,0.056222,2.540634
2025-05-28T13:52:19.823194,node,worker-1,0.033856,2.439218
2025-05-28T13:52:19.823194,node,worker-2,0.039569,2.465124
2025-05-28T13:52:19.823194,node,worker-3,0.019944,2.376136
2025-05-28T13:52:22.844066,node,master,0.056222,2.540634
2025-05-28T13:52:22.844066,node,worker-1,0.033856,2.439218
2025-05-28T13:52:22.844066,node,worker-2,0.039569,2.465124
2025-05-28T13:52:22.844066,node,worker-3,0.019944,2.376136
2025-05-28T13:52:27.865747,node,master,0.065972,2.584844
2025-05-28T13:52:27.865747,node,worker-1,0.038333,2.459519
2025-05-28T13:52:27.865747,node,worker-2,0.039569,2.465124
2025-05-28T13:52:27.865747,node,worker-3,0.019944,2.376136
2025-05-28T13:52:34.038206,node,master,0.065972,2.584844
2025-05-28T13:52:34.038206,node,worker-1,0.038333,2.459519
2025-05-28T13:52:34.038206,node,worker-2,0.041597,2.474318
2025-05-28T13:52:34.038206,node,worker-3,0.020903,2.380482
2025-05-28T13:52:37.900965,node,master,0.065972,2.584844
2025-05-28T13:52:37.900965,node,worker-1,0.038333,2.459519
2025-05-28T13:52:37.900965,node,worker-2,0.041597,2.474318
2025-05-28T13:52:37.900965,node,worker-3,0.020903,2.380482
2025-05-28T13:52:42.875104,node,master,0.065586,2.583092
2025-05-28T13:52:42.875104,node,worker-1,0.039056,2.462794
2025-05-28T13:52:42.875104,node,worker-2,0.041597,2.474318
2025-05-28T13:52:42.875104,node,worker-3,0.020903,2.380482
